ID,copy_num,skew,std,kurtosis,beyond1st,stetson_j,stetson_k,max_slope,amplitude,median_absolute_deviation,median_buffer_range_percentage,pair_slope_trend,percent_amplitude,percent_difference_flux_percentile,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,small_kurtosis,pair_slope_trend_last_30,poly1_t1,poly2_t2,poly2_t1,poly3_t3,poly3_t2,poly3_t1,poly4_t4,poly4_t3,poly4_t2,poly4_t1,chi2SALT2,chi2sGauss,ObsCount,Class
CataID3011111007810,0,-1.7987579151789168,0.14337361018796949,4.372815021856659,0.16176470588235295,-0.034195906224955795,0.6550949755930687,6.2177002583979295,0.3899999999999988,0.09598183391003372,0.75,0.4264705882352941,0.7218685749860061,0.3219551825319052,0.08858025218340564,0.17012610539674053,0.24349335886246048,0.3655001231050351,0.5961731113109706,-3.139160839160839,0.43333333333333335,2.065617593821554e-05,-4.275065449523507e-09,2.2180188601821654e-05,-6.389245610704092e-12,5.717475215100465e-10,2.8267445644543954e-05,1.4371991021412437e-14,-1.9373344554580022e-11,-1.8522395480112802e-08,3.5830530446288694e-05,-100,12303525.49917074,68,non-transient
CataID1012072040790,0,0.3456091105068772,0.37028557335594886,0.07578781766663134,0.3162393162393162,-0.028792827165485726,0.7673225879325304,8.345255126370997,0.9649999999999999,0.2919132149901386,0.23076923076923078,0.5213675213675214,1.2490546058357805,0.6353542075992867,0.1414587140508714,0.25770515561394014,0.3895097665561857,0.5135105126079356,0.7455082272285166,-3.0791762013729977,0.5333333333333333,6.466547790337008e-05,-3.652737223727945e-08,4.969808595127763e-05,-9.452514709860198e-11,-9.132428809239166e-08,0.0001700423296697555,-9.048021303495567e-14,-1.6363217128044163e-10,7.043120967256382e-08,0.00022593735320613318,-100,124322.24015313879,117,non-transient
CataID2012186018136,0,3.520099861059419,0.20047641466984234,20.937566765074823,0.14492753623188406,0.10034085559717887,0.7218295709168976,6.7567567699667626,0.7699999999999996,0.11991178323881407,0.6666666666666666,0.4782608695652174,0.6866714275684409,0.2246161992650513,0.16856111013126557,0.23639332657904988,0.3656802439165886,0.4581070642746767,0.7034720215597657,-3.1370420624151967,0.5666666666666667,1.851329726882651e-05,1.9181086620951753e-08,1.68465728686178e-05,-5.918170714805595e-11,3.0653595107938094e-08,9.44797331858839e-05,5.155709890911535e-15,-6.148554016785675e-11,2.2273010230157076e-08,9.678350040174729e-05,-100,502069.15506645234,69,non-transient
CataID3013100023634,0,-0.45776672163953824,0.3880967890192585,-0.33619580213577205,0.23529411764705882,0.27052133349618734,0.7747779407256115,1.6934046345811007,0.7200000000000006,0.31017301038062284,0.35294117647058826,0.5882352941176471,1.208004733018899,1.052580346493688,0.10648711661012081,0.21524695296231935,0.47012328858323515,0.6759911796434456,0.824742648970966,-3.657142857142857,0.3333333333333333,0.0001664357708664607,-1.2041631787276737e-07,0.00018814605313948244,1.8378281754878892e-10,-1.1563761810624961e-07,-7.329949079137261e-05,3.825697655953895e-15,1.8455801720381083e-10,-1.2386031394647167e-07,-7.441532510507162e-05,-100,263593.3825669736,17,non-transient
CataID1109055032038,0,-0.44968071024861667,0.4515146227371322,-1.1209742812206969,0.45454545454545453,-0.5148055633130659,0.8438972287453101,0.0015179017616451546,0.6799999999999997,0.3796694214876036,0.18181818181818182,0.5454545454545454,1.2698648518838234,1.0447828552469052,0.174724690542105,0.43510711208857694,0.5612751200064028,0.6505951023568892,0.8004334472013422,-4.166666666666667,0.2,0.00015708736400159846,2.0491112571556264e-07,0.00029202353260910654,1.4775119189323926e-10,3.6240887753114194e-07,0.0001562994769503063,3.87871155007243e-13,6.464097779565925e-10,-6.12353815844294e-08,-0.0001136510564537181,-100,7262.672487588624,11,non-transient
CataID2105160017487,0,0.8491851733389615,0.3044120015154901,0.2222957921433455,0.3333333333333333,-0.04658074792616559,0.85329240631465,1.4965343382506087,0.4250000000000007,0.2344444444444438,0.5,0.5,0.4198508695225347,0.21828753361524367,0.15501660128364733,0.2912231258757214,0.4274296504677952,0.5985283334965366,0.8394113333986147,-6.25,0.1,-0.00047602035280909944,9.256898355588618e-08,-0.0004432484176392689,-7.45467822736434e-09,-5.309478233528522e-06,0.0021667753114997692,3.913446106525547e-11,2.865276632070615e-08,-1.3458858132649177e-05,-0.004773357833993719,-100,358.1987209030471,6,non-transient
CataID2101149011955,0,1.2877697726234125,0.36024662402556423,2.1194053565503377,0.2558139534883721,0.6590960240537868,0.8577802105578504,5.196936542669587,0.8399999999999999,0.2813628988642507,0.2558139534883721,0.5116279069767442,0.7035168610475658,0.3664748842713677,0.12108699933655837,0.34296007693710345,0.4228932777759586,0.6340029270575542,0.8645355638753306,-3.226829268292683,0.5,-0.0002862640931145644,2.0391201203539015e-07,-0.0002733204992931597,-5.582806444412761e-11,2.0375960260371099e-07,-0.00023080342802381045,4.598558154059204e-13,2.6737873568241635e-11,-2.7980551799744546e-07,-0.0002848277173712306,-100,54703.549954379225,43,non-transient
CataID1146048018467,0,-0.2574078824670424,0.6121614710733326,-0.4145979539075406,0.45454545454545453,0.12869030980575555,0.7067222012603813,11.244292237442917,1.2249999999999996,0.4955555555555553,0.18181818181818182,0.45454545454545453,2.6643757464783335,1.2219892972068962,0.1430657512527967,0.2941536686286912,0.3986979867896518,0.5201315103978951,0.8750688530495748,-3.303225806451613,0.4666666666666667,0.00016199850360428789,-5.384850920795253e-08,0.00016267526595882664,1.8777140373621288e-10,-7.627513180500267e-08,-9.340685078048147e-05,7.593066169949022e-14,1.9914777029395812e-10,-2.2577856761861939e-07,-0.00011502089665462199,-100,147078.24954782912,33,non-transient
CataID1004084002335,0,0.8620989904112201,0.25690016019397954,4.266658655250616,0.2567049808429119,0.07278948180200992,0.7744327625122953,10.562467599792631,1.120000000000001,0.1938697318007654,0.39080459770114945,0.5095785440613027,0.8535316234148145,0.35518941235103785,0.12812777160882247,0.24032413799729938,0.41084131421411396,0.5519633829612921,0.7364669073048721,-3.034928616323965,0.5,-3.0049791502091885e-05,2.92989202489112e-08,-2.640077593675659e-05,1.0681461892206844e-12,2.9488378750738192e-08,-2.7954233905664444e-05,-1.509308082356399e-14,-4.114017931762523e-12,6.237880478170603e-08,-2.2178848494876306e-05,-100,1043989.1560132771,261,non-transient
CataID1004084002657,0,1.92319182713326,0.0428884232863499,14.195223111739438,0.19298245614035087,0.10366468026208245,0.6917844220375926,7.127192982456086,0.2400000000000002,0.028831517389962764,0.9824561403508771,0.47017543859649125,0.2688609165165821,0.056817509213660584,0.08367568249483359,0.25103414577369604,0.41841390452256505,0.4998091923670315,0.6664782090885945,-3.031952484775581,0.43333333333333335,-1.4208124489527156e-06,5.482177440667461e-10,-1.3825864660515974e-06,-1.307892360809986e-12,4.374097178292531e-10,5.108748262864658e-07,-4.257951662918004e-15,-2.1746417971456262e-12,9.828544366347026e-09,1.5286550411679151e-06,-100,1732328978.579897,285,non-transient
CataID2103186021259,0,4.00782092793683,0.10408544801174119,22.633887212871713,0.07317073170731707,0.056283110082536045,0.6395909545741282,3.1124497948565844,0.375,0.053063652587746174,0.926829268292683,0.4146341463414634,0.41386183548597216,0.06659612123025797,0.2131602421962596,0.2829148128502312,0.4974442212320069,0.6396434791026073,0.7818969985496577,-3.2388663967611335,0.43333333333333335,5.567931380651893e-06,-5.118431339305849e-08,2.5939199225187163e-05,-3.885941816162194e-11,-4.0902979149836207e-08,7.525953791353315e-05,-1.8958934637864206e-13,-4.887685668168158e-12,2.907578341496484e-07,7.862449004347258e-05,-100,1494800.3744681352,41,non-transient
CataID1157031051083,0,2.178098274637897,0.044322325118804407,6.63729415695196,0.1328125,0.2416516594278898,0.6928443555388144,7.425742574257414,0.14499999999999957,0.02973632812500579,0.9609375,0.421875,0.18341762864140607,0.02801629812647461,0.0832921812005446,0.24988360935813173,0.3316555369214121,0.47842931625551743,0.6634236148724381,-3.0721904761904764,0.43333333333333335,-5.660753830144552e-06,-1.0610589192237856e-08,-7.103570624316753e-06,-8.043853544697624e-12,-1.1411528698598561e-08,2.8396953612027358e-06,3.5816476991401485e-15,-7.68164392252648e-12,-1.7256199197652163e-08,2.7321518349510844e-06,-100,39213533.444552734,128,non-transient
CataID1112072054722,0,0.647146644775493,0.7530251428593957,0.256480249562661,0.27358490566037735,0.7913384817148033,0.7351619390095718,15.167364016736398,1.8949999999999996,0.5853720185119252,0.1509433962264151,0.5141509433962265,2.9627383224104857,1.3539647512879,0.12704652463382365,0.2515196940821157,0.3442706771462251,0.5434088611530855,0.7846034946790309,-3.0431305536568694,0.5333333333333333,-9.526752113717445e-05,9.690593066421283e-08,-7.358913545802733e-05,-4.274276853889693e-11,7.61503749562365e-08,-1.607780611531264e-05,-5.896052607218735e-14,-7.953245292967481e-11,1.893354823325243e-07,1.6336064345330775e-05,-100,4613582.399178778,212,non-transient
CataID1146056017932,0,1.2681363692162173,0.26938400276439084,4.909033396386864,0.23756906077348067,0.07687839037609542,0.7466634032974543,14.90344248530648,1.0150000000000006,0.18820609871493585,0.4530386740331492,0.5303867403314917,0.7864875748520535,0.39315680294530647,0.11175832680796792,0.2093174866478602,0.33915271150379134,0.4732783263113498,0.7387419282919013,-3.050655953800766,0.4666666666666667,-9.46454410812203e-06,-2.4853856244363294e-08,-1.1330071007433742e-05,-5.760576937444498e-11,-4.469540367679923e-08,7.328317056298326e-05,1.99338691195769e-14,-4.417623234438186e-11,-8.152249202759044e-08,5.8708854147526255e-05,-100,3140259.0547814267,181,non-transient
CataID1146056017982,0,-0.19889927615364042,0.5597057676560536,6.193870899514913,0.2265193370165746,-0.10007359023915012,0.5476374687173415,12.161590524534684,2.4700000000000006,0.39303317969536905,0.19337016574585636,0.4972375690607735,16.060823890031205,0.6595869074375561,0.15409636499538687,0.25881650537865336,0.3676950590927551,0.5517687735830263,0.7476125920494122,-3.050655953800766,0.5,-2.2471370938008014e-05,3.056227317645188e-08,-2.017735679175147e-05,-2.0055573013122048e-10,-3.8516531176151956e-08,0.0002744054626784048,-2.7049415348157346e-14,-2.187790686952453e-10,1.1456255279966665e-08,0.00029418222350414513,-100,10976277.328027874,181,non-transient
CataID2109141013039,0,0.3741589493656065,0.4148091930835998,0.17874454651091476,0.3333333333333333,-0.8375204471717022,0.7938913373222024,0.0008410171201685414,0.5950000000000006,0.31333333333333374,0.3333333333333333,0.3333333333333333,0.6525725339846468,0.5706371876516059,0.19427276015104422,0.31226286609387427,0.4302529720367045,0.5907608688877148,0.8363043475550859,-6.25,0.06666666666666667,-0.00012581101288073357,1.0648483214257017e-07,-0.00016168013863137633,-1.34973779361665e-10,2.0007388180210276e-07,-7.065120500526244e-05,2.3320955623315464e-11,-9.012125387293472e-09,-2.3137230130479467e-05,-0.0003500945783833476,-100,570.040706447383,6,non-transient
CataID1021055058673,0,2.265105816692252,0.12605632105702325,11.351062818749234,0.15942028985507245,0.09835724034572288,0.7392859945156304,4.208155523944981,0.47999999999999865,0.08328502415458844,0.7681159420289855,0.43478260869565216,0.47033655610834085,0.1189679872963737,0.13803873953730483,0.2369547741235545,0.4427098439827385,0.5544162432281327,0.7979496689420793,-3.1370420624151967,0.43333333333333335,-2.9420172131398587e-06,5.305448536925422e-09,-2.3722553841761164e-06,-4.126551447810882e-11,-1.2508565038642594e-08,3.9907956690582185e-05,6.831885205507804e-14,9.989153760806205e-13,-1.2502776412513751e-07,9.58571254276413e-06,-100,2942565.378528854,69,non-transient
CataID1129052034808,0,1.1230191934122404,0.036266961193968286,4.001136766255986,0.21686746987951808,0.0637762660037027,0.7450762144718591,2.5510203780349467,0.15500000000000025,0.026588590506602394,0.9855421686746988,0.43373493975903615,0.1682362288973292,0.0471285480508994,0.1681256065471366,0.1681256065471366,0.3362654753524762,0.5044338698841024,0.7532941073899445,-3.0218622910740733,0.5,-5.254181788803284e-06,-3.111556354371237e-09,-4.94343836303139e-06,2.484271854020045e-12,-3.2440277123493984e-09,-8.410736411157766e-06,-1.467504557711278e-14,3.9759627062136405e-12,2.5162992229259737e-08,-9.692083754963099e-06,-100,19748671.328086514,415,non-transient
CataID1115075040910,0,0.4218212100711639,0.339510559029347,0.48576666918430655,0.28619528619528617,0.05231182038910445,0.7745563448432293,12.878787903425884,0.9749999999999996,0.2629205636613045,0.28619528619528617,0.5117845117845118,0.9952623149688788,0.6055056294196774,0.13914307372943951,0.2318476340990377,0.38680777261591365,0.5401026672638171,0.769606402471533,-3.0306468350051885,0.5,-2.5323709678802962e-05,-1.77348395950223e-08,-2.6912276490229416e-05,1.8905454896000138e-11,-1.2793671104650048e-08,-5.5619463644213345e-05,-2.9952961141989633e-15,1.8077361481698997e-11,-6.509400797928054e-09,-5.496341285785194e-05,-100,1884491.5771883146,297,non-transient
CataID1112061008514,0,-1.2516606293269263,0.46201229111665115,-0.1197082484311709,0.375,-0.4087848585733064,0.7500095747996406,0.0011460398592659262,0.5999999999999996,0.36312500000000014,0.375,0.375,1.4767654507203691,1.3718939530004393,0.05343073673215456,0.114680334644572,0.32158352147377955,0.6887056561114565,0.9171004612840944,-4.9,0.1,-4.9901877791734355e-05,8.742056769595364e-08,-2.393303484647774e-05,2.6398788586673683e-10,2.677298986235593e-07,-0.00032772423901292143,-1.6404288130329895e-13,1.9747235117785356e-10,5.659981827934049e-07,-0.0003142701191861535,-100,2052.9803471492687,8,non-transient
CataID2101166015842,0,0.2622512945701883,0.25817373927973325,-0.6242199000592366,0.3181818181818182,-0.18103021735933533,0.8292026106813047,4.567307692307694,0.4900000000000002,0.209834710743802,0.2727272727272727,0.5,0.5558996373677738,0.37601647903929475,0.2272365263577146,0.38859807085207915,0.5290080370484858,0.6785857137405722,0.8439873531654875,-3.481578947368421,0.36666666666666664,-6.473413526015523e-05,-1.2181728808023239e-08,-6.871051163052676e-05,2.379979176355187e-10,1.176615012142072e-07,-0.00030584012216581337,-2.480968115985182e-13,-1.7841466252759298e-11,3.8618469150512567e-07,-0.0001323381257660702,-100,935.5190368627661,22,non-transient
CataID3013083002505,0,0.4300384834648882,0.05991361902396051,0.8583986922079783,0.2777777777777778,0.012039498065539493,0.7866566165860638,1.4525993883792143,0.16500000000000092,0.045648148148148146,0.9166666666666666,0.4722222222222222,0.1644058422545851,0.08142248409402089,0.16724968963661793,0.278765247075711,0.40373741468587376,0.6134916576743358,0.7429968733408862,-3.0859838274932616,0.4666666666666667,-9.36826331699898e-06,-3.9468819346553944e-09,-8.238786190977428e-06,2.007674451277816e-11,-1.4384810829132628e-08,-3.421311612444215e-05,-1.4521722031158826e-14,2.95149412386732e-11,1.1686046075611952e-08,-4.148288723888517e-05,-100,369246108.3097445,108,non-transient
CataID1118076006618,0,7.3555320770305865,0.18208695150965604,91.74573962369989,0.08645533141210375,0.05593194758923364,0.7214889568708509,17.73049645390075,1.4250000000000007,0.09544436047139307,0.7089337175792507,0.4899135446685879,0.8913574376382934,0.1912420080273762,0.17416244633009811,0.2903364083963659,0.4066088906279461,0.554696748746217,0.7695587358881998,-3.0261880687563196,0.5333333333333333,-1.2125752360772315e-05,1.6948158786226683e-08,-1.1391532755306118e-05,-1.5881489218237847e-11,1.4880017728696522e-08,1.2935920535216896e-05,-1.8155094874944375e-14,-1.8632096660603497e-11,5.336205576456687e-08,1.5254550242813066e-05,-100,1107623.4558364195,347,non-transient
CataID1107027057749,0,-0.715296915201712,0.10804415977537155,3.5752566362640192,0.22926829268292684,0.05127191675911449,0.7353615171224651,10.501355013550212,0.5050000000000008,0.07836287923854907,0.7609756097560976,0.47073170731707314,0.706082389003126,0.17545107556739353,0.11790938964614395,0.23585878961210677,0.3461363733910632,0.4720377432479652,0.7088574595346129,-3.022131088307559,0.43333333333333335,1.0487577299163837e-05,7.481379727982908e-09,9.251883917929455e-06,-7.876870758185744e-13,7.715938950409472e-09,1.0357190293314422e-05,1.3344662702731519e-14,-6.820748218496931e-12,-1.8654544642647458e-08,1.610402814326584e-05,-100,73777660.34241045,410,non-transient
CataID1123037081099,0,0.14255040916667203,0.169423121696748,1.3460052240727474,0.28292682926829266,0.05647043247261184,0.7641361752548559,6.199999999999998,0.6099999999999994,0.1277748958953004,0.5365853658536586,0.5024390243902439,0.6443717232149289,0.27057410520853925,0.10407319293973662,0.269287301975905,0.40614681682672393,0.5888789666860295,0.7803695592104691,-3.044627615470907,0.4666666666666667,1.3475967198212009e-05,-1.134797591987389e-08,1.179423297739248e-05,5.1053541079212027e-11,-1.0149823145852577e-08,-6.557302298033408e-05,-3.6741957324029726e-14,4.1339398864505145e-11,6.471944915554147e-08,-5.3194185633314716e-05,-100,3341744.7979488987,205,non-transient
CataID2125094002215,0,0.7987605163339879,0.3418271468437341,0.6031104590316545,0.26666666666666666,0.05899903949978872,0.7847648186248846,28.455283749568657,0.8099999999999987,0.261250000000001,0.2916666666666667,0.4583333333333333,0.7139391332150006,0.5360272280428776,0.12587299535187177,0.23577243957146382,0.3327332691082565,0.4903790827261697,0.7060148679344606,-3.0771403737505434,0.43333333333333335,-9.813507927463761e-06,2.2343255746428964e-08,-1.3271750633658398e-05,7.701573081584883e-11,9.484085390777383e-09,-0.0001279452233853377,1.1893531024846896e-14,7.211301492588447e-11,-1.2994820231422397e-08,-0.0001226724904335691,-100,8936.979936705782,120,non-transient
CataID2125094002288,0,-0.5146837987239377,0.05171880515002265,1.525549306962076,0.27044025157232704,0.07933205018205115,0.758647434961706,8.720930232558125,0.1750000000000007,0.03874292947272622,0.9433962264150944,0.48427672955974843,0.20226443461741192,0.097492754926631,0.11518073550078277,0.2303712418950147,0.34558129090503587,0.46082065591100757,0.6914264406951149,-3.0578147966683,0.4,-8.187730069907572e-06,-1.2764083626641313e-09,-8.00399676557268e-06,-1.4288020968552905e-11,2.363330192942309e-10,1.3141287739199317e-05,1.6465083188508243e-14,-1.9229385380445407e-11,-3.085078800726296e-08,1.837045455682795e-05,-100,2457341.2829701942,159,non-transient
CataID1004067027255,0,-1.0101693028371268,0.6880794527765911,0.04886159731360973,0.4375,-0.09089117202511653,0.6747331896069958,5.381604684483936,1.1150000000000002,0.5131250000000007,0.3125,0.375,3.0360687446949517,2.3052706169250716,0.10782932305957921,0.11637414384098553,0.17994730484860544,0.5099616908167357,0.8485741240735863,-3.708791208791209,0.2,-8.684028041820328e-05,-8.7106298341544e-08,-0.00014343021016065486,7.253931512425255e-11,-3.2155039431683944e-08,-0.0002369457670183843,9.881877148918681e-14,1.5137882386955606e-10,-1.9605932882067357e-07,-0.0002781009621367053,-100,63835.82984143408,16,non-transient
CataID2100181022335,0,0.5563713944005001,0.3964567206992573,-0.26839905844376144,0.25396825396825395,0.1632572810439843,0.7985068533947188,14.173497267759593,0.8400000000000016,0.312768959435626,0.2222222222222222,0.42857142857142855,0.9230917289101596,0.5206908784418014,0.16286652366918822,0.2881515929934946,0.38859261066241113,0.6894311503819227,0.8420399544877795,-3.1508196721311474,0.43333333333333335,-5.4993966088114496e-05,-6.562459570397581e-08,-4.573383094963771e-05,8.211239922248267e-11,-6.121948437048666e-08,-0.00012337597062078392,1.2041277376686003e-13,8.744318100983423e-11,-2.3381204487872583e-07,-0.00012579850829149233,-100,5446.735595694535,63,non-transient
CataID1121006025109,0,4.46586902977989,0.03344910392210055,62.60889656255016,0.17287234042553193,0.06750550818337808,0.6706720912794093,2.552231718898373,0.27999999999999936,0.02004413761883349,0.9946808510638298,0.4308510638297872,0.3145117735473372,0.04712854805090079,0.12439797445132438,0.24765546141764838,0.3732044761547368,0.6220426371556814,0.6220426371556814,-3.0241501913951057,0.4,2.6725208756561103e-06,5.941034262089154e-09,1.9513693985843577e-06,-7.511490303467492e-12,6.9175263429632215e-09,1.3538812340501605e-05,2.9713843887080633e-15,-8.008579944455109e-12,7.145762554426224e-10,1.3929442927423115e-05,-100,6427472.471332494,376,non-transient
CataID2109154001716,0,-0.35646638990074786,0.45107609430908985,-0.41616121285123153,0.375,0.1541170451792884,0.7489989111293368,1.1526388071414615,0.6899999999999995,0.34593749999999934,0.25,0.5,1.0700535464664582,0.8801602491891698,0.08350703404110825,0.2641468306312178,0.4318490399930788,0.5853199034038669,0.8121270703122644,-4.9,0.13333333333333333,0.0002829597058360309,-4.364824479069741e-07,0.000521438601620514,-3.751188259549592e-10,-4.0686075020276783e-07,0.0010587667682184197,6.487831749618279e-13,-9.414630353932021e-10,-1.4753936483475096e-06,0.001702426304764126,-100,1091.9315466508367,8,non-transient
